pid,property,invest_target,kind,inferred_status,book_value_mn,lon,lat,geo_method
신라스테이 천안  호텔 | 충청남도 천안시 서북구 성정동 1430,신라스테이 천안  호텔,호텔,일반,최근 투자보고서 있음(계속 운용 추정),79911.60764100002,127.14328304286,36.8257568831394,addr
신라스테이 천안 호텔 | 충청남도 천안시 서북구 성정동 1430,신라스테이 천안 호텔,호텔,일반,최근 투자보고서 있음(계속 운용 추정),,127.14328304286,36.8257568831394,addr
신라스테이마포 | 서울특별시 마포구 마포대로 83 (도화동),신라스테이마포,호텔,일반,특이공시 있음(계속 공시 가능),,126.949718408427,37.54285420374,addr
신라스테이천안 | 충청남도 천안시 서북구 성정동 1430,신라스테이천안,호텔,일반,최근 투자보고서 있음(계속 운용 추정),78917.97400400002,127.14328304286,36.8257568831394,addr
"신설동 임대형 주거 복합시설 | 서울시 동대문구 난계로 242,
28길 7",신설동 임대형 주거 복합시설,주택,일반,상호·명칭 변경 신호,40820.0,127.023771783862,37.5730888110182,addr
"신설동 임대형 주거복합시설 | 서울시 동대문구 난계로_x000D_
242",신설동 임대형 주거복합시설,주택(공동주택),일반,상호·명칭 변경 신호,,127.023771783862,37.5730888110182,addr
"신설동 임대형 주거복합시설 | 서울특별시 동대문구 난계로 242, 신설 (신설동, 신설동 지웰홈스)",신설동 임대형 주거복합시설,주택(공동주택),일반,상호·명칭 변경 신호,,127.023771783862,37.5730888110182,addr
"신설동 임대형 주거복합시설 개발사업 | 서울시 동대문구 난계로
242",신설동 임대형 주거복합시설 개발사업,주택,일반,상호·명칭 변경 신호,38316.0,127.023771783862,37.5730888110182,addr
"신설동 임대형 주거복합시설 개발사업 | 서울시 동대문구 난계로
242, 28길 7",신설동 임대형 주거복합시설 개발사업,주택,일반,상호·명칭 변경 신호,38610.0,127.023771783862,37.5730888110182,addr
"신설동 임대형 주거복합시설 개발사업 | 서울시 동대문구 난계로 242, 
28길 7",신설동 임대형 주거복합시설 개발사업,주택,일반,상호·명칭 변경 신호,41114.0,127.023771783862,37.5730888110182,addr
"신설동 임대형 주거복합시설 개발사업 | 서울시 동대문구 난계로_x000D_
242",신설동 임대형 주거복합시설 개발사업,주택,일반,상호·명칭 변경 신호,,127.023771783862,37.5730888110182,addr
신성상가 1005호 | 서울 중구 인현동2가 192-30,신성상가 1005호,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.99580566902,37.5637577158708,addr
신성상가 725호 | 서울 중구 인현동2가 192-30,신성상가 725호,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.99580566902,37.5637577158708,addr
신성상가 810호 | 서울 중구 인현동2가 192-30,신성상가 810호,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.99580566902,37.5637577158708,addr
신안동 모아엘가 | 광주광역시 북구 신안동 821,신안동 모아엘가,복합형,개발사업,특이공시 있음(계속 공시 가능),92856.0,126.900935533566,35.1660343052362,addr
신안동모아엘가 | 광주광역시 북구 신안동 821,신안동모아엘가,복합시설,개발사업,특이공시 있음(계속 공시 가능),,126.900935533566,35.1660343052362,addr
"신정1-1구역 | 서울 양천구 신월동 1076, 1076-1, 1078(남부순환로83길 18, 47)",신정1-1구역,주택,일반,최근 투자보고서 있음(계속 운용 추정),25368.663180000003,126.842542809508,37.5153280609842,addr
"신정1-1구역 | 서울 양천구 신월동 1076, 1076-1, 1078번지",신정1-1구역,주택,일반,최근 투자보고서 있음(계속 운용 추정),25707.44,126.842542809508,37.5153280609842,addr
신정2-2구역 | 서울 양천구 신정동 1150-41,신정2-2구역,주택,일반,최근 투자보고서 있음(계속 운용 추정),3177.998936,126.85317831815478,37.517186203060504,poi
신정2-2구역 | 서울 양천구 신정동 1327(중앙로29길 11),신정2-2구역,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.853038393761,37.516494329205,addr
신정2-2구역 | 서울시 양천구 신정동 1150-41,신정2-2구역,주택,일반,최근 투자보고서 있음(계속 운용 추정),2502.2431350000006,126.85317831815478,37.517186203060504,poi
신정5구역 | 서울 양천구 신정동 337-2,신정5구역,주택,일반,최근 투자보고서 있음(계속 운용 추정),65650.90000000001,126.865161256265,37.5063432161495,addr
신정5구역 | 서울 양천구 신정동 337-2(목동남로4길 6-46),신정5구역,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.865161256265,37.5063432161495,addr
신정이펜하우스1단지 | 서울시 양천구 신정동 1321,신정이펜하우스1단지,주택,일반,최근 투자보고서 있음(계속 운용 추정),,126.826985099887,37.5148264227271,addr
신정이펜하우스1단지 | 서울시 양천구 신정동 1322,신정이펜하우스1단지,주택,일반,최근 투자보고서 있음(계속 운용 추정),14972.0,126.830117649497,37.5161106638708,addr
"신정이펜하우스1단지 | 서울특별시 양천구 신정이펜1로 99(신정동, 신정이펜하우스1단지)",신정이펜하우스1단지,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.825857074416,37.5146635756281,addr
신정이펜하우스2단지 | 서울시 양천구 신정동 1316,신정이펜하우스2단지,주택,일반,최근 투자보고서 있음(계속 운용 추정),34037.0,126.830802405083,37.5125188976473,addr
신정이펜하우스2단지 | 서울시 양천구 신정동 1322,신정이펜하우스2단지,주택,일반,최근 투자보고서 있음(계속 운용 추정),,126.830117649497,37.5161106638708,addr
"신정이펜하우스2단지 | 서울특별시 양천구 신정이펜2로 55(신정동, 신정 이펜하우스 2단지)",신정이펜하우스2단지,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.830991876791,37.5151706404873,addr
신정이펜하우스3단지 | 서울시 양천구 신정동 1316,신정이펜하우스3단지,주택,일반,최근 투자보고서 있음(계속 운용 추정),,126.830802405083,37.5125188976473,addr
신정이펜하우스3단지 | 서울시 양천구 신정동 1317,신정이펜하우스3단지,주택,일반,최근 투자보고서 있음(계속 운용 추정),9091.0,126.829825083522,37.5107541400778,addr
"신정이펜하우스3단지 | 서울특별시 양천구 신정이펜1로 50(신정동, 신정이펜하우스3단지)",신정이펜하우스3단지,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.829357473807,37.5133510578131,addr
신정이펜하우스4단지 | 서울시 양천구 신정동 1317,신정이펜하우스4단지,주택,일반,최근 투자보고서 있음(계속 운용 추정),,126.829825083522,37.5107541400778,addr
"신정이펜하우스4단지 | 서울특별시 양천구 신정이펜1로 51(신정동, 신정 이펜하우스 4단지)",신정이펜하우스4단지,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.83110409084,37.5108510316658,addr
신촌 | 서울특별시 마포구 동교동 157-1,신촌,오피스,일반,청산·종료 관련 신호,35297.0,126.923701475164,37.5579950494156,addr
신촌 임대주택 개발사업 | 서울특별시 마포구 노고산동 57-50 일원,신촌 임대주택 개발사업,주택,개발사업,조직개편 신호,112180.0,126.934763189273,37.5540981082538,addr
"신촌 청년임대주택사업 | 서울특별시 마포구 서강로 75-16 (창전동, 이랜드 PEER 신촌)",신촌 청년임대주택사업,주택(공동주택),개발사업,최근 투자보고서 있음(계속 운용 추정),,126.931255709052,37.5496213115505,addr
"신한엘타워 | 서울특별시 중구 을지로 2가 205
(도로명주소 : 서울특별시 중구 
삼일대로 358)",신한엘타워,오피스,일반,최근 투자보고서 있음(계속 운용 추정),294327.0,126.988078256882,37.5664882880221,addr
"신한엘타워 | 서울특별시 중구 을지로 2가 205
(도로명주소 : 서울특별시 중구 삼일대로 358)",신한엘타워,오피스,일반,최근 투자보고서 있음(계속 운용 추정),293878.0,126.988078256882,37.5664882880221,addr
신한엘타워 | 서울특별시 중구 을지로 2가 205 (도로명주소 : 서울특별시 중구 삼일대로 358),신한엘타워,오피스,일반,최근 투자보고서 있음(계속 운용 추정),,126.988078256882,37.5664882880221,addr
씨드큐브 창동 | 서울특별시 도봉구 마들로13길 61,씨드큐브 창동,복합시설,개발사업,특이공시 있음(계속 공시 가능),,127.049926290286,37.6545399298261,addr
씨드큐브 창동 | 서울특별시 도봉구 마들로13길 61(창동 1-28번지),씨드큐브 창동,복합형,개발사업,특이공시 있음(계속 공시 가능),,127.049926290286,37.6545399298261,addr
씨티스퀘어 | 서울특별시 중구 서소문로 124(서소문동),씨티스퀘어,오피스,일반,특이공시 있음(계속 공시 가능),,126.975223589679,37.56310620292,addr
씨티스퀘어빌딩 | 서울특별시 중구 서소문로 124(서소문동),씨티스퀘어빌딩,오피스,일반,특이공시 있음(계속 공시 가능),,126.975223589679,37.56310620292,addr
"아늑호텔 | 서울시 마포구 서교동_x000D_
351-29",아늑호텔,호텔,일반,조직개편 신호,,126.920358786678,37.5555495177465,addr
아늑호텔 | 서울특별시 마포구 동교로 162-7 (서교동),아늑호텔,호텔,일반,조직개편 신호,,126.920373149155,37.5555594384047,addr
"아늑호텔(구월) | 인천광역시 남동구 구월동 1131-7,8",아늑호텔(구월),호텔,일반,조직개편 신호,,126.702339684606,37.4524446491909,addr
아늑호텔(신림) | 서울특별시 관악구 신림동 1474-11,아늑호텔(신림),호텔,일반,조직개편 신호,,126.912842318381,37.4811932571071,addr
아늑호텔(홍대) | 서울특별시 마포구 동교로 162-7 (서교동),아늑호텔(홍대),호텔,일반,조직개편 신호,,126.920373149155,37.5555594384047,addr
아모르파티 | 서울시 영등포구 영등포동 1가 95,아모르파티,주택,일반,청산·종료 관련 신호,13134.713338,126.913050707281,37.5180450930773,addr
아벤트리호텔 종로 | 서울시 종로구 우정국로 46,아벤트리호텔 종로,호텔,일반,청산·종료 관련 신호,42451.799826,126.98333864682,37.5731064267821,addr
아스테리움용산 | 서울특별시 용산구 한강로2가 419,아스테리움용산,오피스,일반,특이공시 있음(계속 공시 가능),,126.968859586066,37.5276308275423,addr
"아스테리움용산 | 서울특별시 용산구 한강로2가 419
서울특별시 용산구 용산동5가 28",아스테리움용산,오피스,일반,특이공시 있음(계속 공시 가능),65562.86329600001,126.968859586066,37.5276308275423,addr
"아크로텔 천안두정 | 충청남도 천안시 서북구
두정동 1464",아크로텔 천안두정,주택,일반,특이공시 있음(계속 공시 가능),64901.0,127.142135477628,36.8316991730586,addr
아크플레이스 | 서울특별시 강남구 역삼동 736-1,아크플레이스,오피스,일반,특이공시 있음(계속 공시 가능),,127.034898308484,37.4997200069753,addr
안산드림타운 | 경기도 안산시 단원구 연수원로 10,안산드림타운,주택,일반,청산·종료 관련 신호,1379.0,126.798002021633,37.3147243053817,addr
"안성 당촌리 물류센터 | 경기도 안성시 일죽면 
당촌리 5",안성 당촌리 물류센터,물류,일반,조직개편 신호,27840.307799,127.51354202071,37.1028996547167,addr
안성 당촌리 물류센터 | 경기도 안성시 일죽면 당촌리 5,안성 당촌리 물류센터,물류,일반,조직개편 신호,28277.407926999997,127.51354202071,37.1028996547167,addr
안성 당촌리 물류센터 | 경기도 안성시 일죽면 조목동길 28-12,안성 당촌리 물류센터,물류,일반,조직개편 신호,,127.513701110177,37.1029360891474,addr
안성 홈플러스 신선 물류센터 | 경기도 안성시 원곡면 칠곡리 941,안성 홈플러스 신선 물류센터,물류,일반,청산·종료 관련 신호,143377.0,127.16739776283,37.04871184837,addr
안성물류센터 | 경기도 안성시 삼죽면 내강리 37-3,안성물류센터,물류,일반,조직개편 신호,,127.370623432495,37.0702734260555,addr
"안성물류센터 | 경기도 안성시 삼죽면 내강리 37-3_x000D_
(완공일자 추가 2009.04.30)_x000D_
(증축 2012.01.30)",안성물류센터,물류,일반,조직개편 신호,,127.370623432495,37.0702734260555,addr
안성물류센터 | 경기도 안성시 죽산면 녹배길 35,안성물류센터,물류,일반,특이공시 있음(계속 공시 가능),,127.400464447064,37.0674689991756,addr
안성아양 | 경기도 안성시 아양로 73,안성아양,주택,일반,특이공시 있음(계속 공시 가능),,127.257370774608,37.0043474278409,addr
"안성아양 | 경기도 안성시 아양로 73 (아양동, 서희스타힐스 NHF)",안성아양,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,127.257370774608,37.0043474278409,addr
안성아양B-6 | 경기도 안성시 아양동 1-6,안성아양B-6,주택,일반,특이공시 있음(계속 공시 가능),101130.417353,127.257467283125,37.0053799453235,poi
안성아양B-6 | 경기도 안성시 아양로 61-19,안성아양B-6,주택,일반,특이공시 있음(계속 공시 가능),,127.261048429098,37.003481478855,addr
"안성아양B-6 | 경기도 안성시 아양로 61-19 (아양동, 안성하우스디엔에이치에프)",안성아양B-6,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,127.261048429098,37.003481478855,addr
안성아양B4 | 경기도 안성시 아양로 73,안성아양B4,주택,일반,특이공시 있음(계속 공시 가능),188969.0,127.257370774608,37.0043474278409,addr
"안성에버게인
물류센터 | 경기도 안성시 일죽면
방초리 218-1 등","안성에버게인
물류센터",물류,일반,청산·종료 관련 신호,46925.0,127.433832372687,37.1256317123443,addr
안양동 674-33  674-36 | 경기도 안양시 만안구 안양로314번길 14 (안양동),안양동 674-33  674-36,리테일,일반,청산 공시이력+최근보고서(재확인),,126.921290141788,37.4003863448018,addr
"알파리움 | 경기도 성남시 분당구 
백현동 530~1",알파리움,오피스,일반,청산·종료 관련 신호,493902.0,127.108318689877,37.3930812328389,addr
알파리움 | 경기도 성남시 분당구 백현동 530~1,알파리움,오피스,일반,청산·종료 관련 신호,491749.0,127.108318689877,37.3930812328389,addr
알파빌딩 | 서울특별시 종로구 종로34(서린동),알파빌딩,오피스,일반,청산·종료 관련 신호,88895.394827,126.981110787631,37.5698443085814,addr
"앞산 리슈빌앤리마크 | 대구광역시 남구 대명동 3066(구 930-1), 3062(구 959-2)",앞산 리슈빌앤리마크,주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,128.571807734941,35.8379069391367,addr
"앞산 리슈빌앤리마크 | 대구광역시 남구 안지랑로 73, 74(대명동, 앞산리슈빌 앤 리마크)",앞산 리슈빌앤리마크,주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,128.570004699511,35.8374465950019,addr
"양산한신더휴 | 경상남도 양산시 신명4길 24, 양산한신더휴",양산한신더휴,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,129.143278310577,35.3851805263898,addr
"양산형지 
물류센터 | 경남 양산시 동면 
남양산1길 46","양산형지 
물류센터",물류,일반,특이공시 있음(계속 공시 가능),58708.0,129.030034974851,35.3257550158973,addr
"양산형지 _x000D_
물류센터 | 경남 양산시 동면 _x000D_
남양산1길 46","양산형지 _x000D_
물류센터",물류,일반,특이공시 있음(계속 공시 가능),,129.030034974851,35.3257550158973,addr
"양원금호어울림포레스트 | 서울특별시 중랑구
 양원역로10길 75",양원금호어울림포레스트,주택,일반,최근 투자보고서 있음(계속 운용 추정),62413.0,127.109608366526,37.6074862318171,addr
양원금호어울림포레스트 | 서울특별시 중랑구 양원역로10길 75,양원금호어울림포레스트,주택,일반,최근 투자보고서 있음(계속 운용 추정),63070.0,127.109608366526,37.6074862318171,addr
"양원금호어울림포레스트 | 서울특별시 중랑구_x000D_
 양원역로10길 75",양원금호어울림포레스트,주택,일반,최근 투자보고서 있음(계속 운용 추정),,127.109608366526,37.6074862318171,addr
양재 하이브랜드 빌딩 | 서울시 서초구 매헌로 16,양재 하이브랜드 빌딩,오피스,일반,청산·종료 관련 신호,64002.0,127.036947909974,37.462467348157,addr
양주 역세권3BL 공공지원 민간임대주택사업 | 경기도 양주시 남방동 588번지,양주 역세권3BL 공공지원 민간임대주택사업,주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,127.043971023906,37.7775548450608,addr
양주 옥정지구 A19-2BL | 경기도 양주시 옥정동 1096,양주 옥정지구 A19-2BL,주택,일반,특이공시 있음(계속 공시 가능),186391.0,127.092631396366,37.8122800269172,addr
양주옥정 A20-2BL | 경기도 양주시 옥정동 1098번지,양주옥정 A20-2BL,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,127.099558663989,37.8130992029693,addr
양주옥정 A20-3BL | 경기도 양주시 옥정동 1099번지,양주옥정 A20-3BL,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,127.101203177954,37.8124966825224,addr
양주옥정 | 경기도 양주시 옥정동 885,양주옥정,주택,개발사업,특이공시 있음(계속 공시 가능),69377.979774,127.077533218063,37.8287433045652,addr
"양주옥정 | 경기도 양주시 회천로 234 (옥정동, e편한세상 옥정 리더스가든)",양주옥정,주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,127.076272931348,37.8281801292136,addr
양주옥정 제일풍경채 | 경기도 양주시 옥정동 1096,양주옥정 제일풍경채,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,127.092631396366,37.8122800269172,addr
양주옥정(1) | 경기도 양주시 옥정동 21-1,양주옥정(1),주택,일반,특이공시 있음(계속 공시 가능),128667.747524,127.105544290581,37.8435151138365,addr
양주옥정(2) | 경기도 양주시 옥정동 21-2,양주옥정(2),주택,일반,특이공시 있음(계속 공시 가능),244753.604102,127.104457834426,37.8426405361883,addr
양주옥정4차(옥정지구 A19(1)블록 | 경기도 양주시 옥정동 1095번지,양주옥정4차(옥정지구 A19(1)블록,주택,일반,청산·종료 관련 신호,5459.0,127.088953275144,37.811709221762,addr
양주옥정A-15BL | 경기도 양주시 옥정동 936번지(A-15블록),양주옥정A-15BL,주택,개발사업,청산·종료 관련 신호,369556.0,127.08491345587,37.8155497429093,addr
양주옥정A-21(1) | 경기도 양주시 옥정동 21-1,양주옥정A-21(1),주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,127.105544290581,37.8435151138365,addr
양주옥정A-21(2) | 경기도 양주시 옥정동 21-2,양주옥정A-21(2),주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,127.104457834426,37.8426405361883,addr
양주옥정지구 A19-2BL | 경기도 양주시 옥정동 1096,양주옥정지구 A19-2BL,주택,개발사업,특이공시 있음(계속 공시 가능),347732.035117,127.092631396366,37.8122800269172,addr
에스원빌딩 | 서울특별시 중구 세종대로7길 25,에스원빌딩,오피스,일반,특이공시 있음(계속 공시 가능),,126.972782261502,37.5604220468234,addr
에스원빌딩 | 서울특별시 중구 순화동 175 번지,에스원빌딩,오피스,일반,특이공시 있음(계속 공시 가능),,126.972778304335,37.5604106032512,addr
에이원타워 광주역 | 광주광역시 북구 경열로 276 (중흥동),에이원타워 광주역,오피스,일반,조직개편 신호,,126.908771544931,35.1635031352697,addr
에이원타워 광주역 | 광주광역시 북구 중흥동 701-1,에이원타워 광주역,오피스,일반,조직개편 신호,,126.908779924372,35.1634695208986,addr
에이원타워 금남로 | 광주광역시 동구 금남로 148 (금남로5가),에이원타워 금남로,오피스,일반,조직개편 신호,,126.910020575117,35.1532921168946,addr
에이원타워 금남로 | 광주광역시 동구 금남로5가 55-1,에이원타워 금남로,오피스,일반,조직개편 신호,,126.909998242576,35.1532411734528,addr
에이원타워 당산 | 서울특별시 영등포구 국회대로 559 (당산동4가),에이원타워 당산,오피스,일반,조직개편 신호,,126.896810130971,37.5283534516634,addr
에이원타워 당산 | 서울특별시 영등포구 당산동4가 38-1,에이원타워 당산,오피스,일반,조직개편 신호,,126.896845868347,37.5283624928971,addr
에이원타워 인계 | 경기도 수원시 팔달구 인계동 942-9,에이원타워 인계,오피스,일반,조직개편 신호,46792.0,127.030631538397,37.2756618460673,addr
"에이치스퀘어 N동 및 S동 | 경기도 성남시 분당구 
판교역로 235, 231",에이치스퀘어 N동 및 S동,오피스,일반,조직개편 신호,721245.0,127.108690978068,37.402048486442,addr
"에이치스퀘어 N동 및 S동 | 경기도 성남시 분당구 _x000D_
판교역로 235, 231",에이치스퀘어 N동 및 S동,오피스,일반,조직개편 신호,,127.108690978068,37.402048486442,addr
"에이치스퀘어 N동 및 S동 | 경기도 성남시 분당구 판교역로 235, 231",에이치스퀘어 N동 및 S동,오피스,일반,조직개편 신호,726655.0,127.108690978068,37.402048486442,addr
에이치하우스대림뉴스테이 | 서울시 영등포구 시흥대로 595,에이치하우스대림뉴스테이,주택,일반,최근 투자보고서 있음(계속 운용 추정),,126.903464704536,37.4860957417996,addr
"에이플러스
에셋타워 | 서울특별시 서초구
강남대로 369","에이플러스
에셋타워",오피스,일반,특이공시 있음(계속 공시 가능),217620.0,127.028208465188,37.4956734817567,addr
에티버스 타워 | 서울특별시 중구 소월로 3 (남창동),에티버스 타워,오피스,일반,특이공시 있음(계속 공시 가능),,126.97620246899,37.559371862901,addr
에프엔타워 대치 | 서울특별시 강남구 테헤란로 424 (대치동),에프엔타워 대치,오피스,일반,특이공시 있음(계속 공시 가능),,127.053467711791,37.5054927426087,addr
에프엔타워 순화 | 서울특별시 중구 세종대로7길 25 (순화동),에프엔타워 순화,오피스,일반,특이공시 있음(계속 공시 가능),,126.972782261502,37.5604220468234,addr
에프엔타워 잠실 | 서울특별시 송파구 올림픽로 295 (신천동),에프엔타워 잠실,오피스,일반,특이공시 있음(계속 공시 가능),,127.103224764372,37.5149238897671,addr
에프엔타워 판교 | 경기도 성남시 분당구 판교역로 188 (삼평동),에프엔타워 판교,오피스,일반,특이공시 있음(계속 공시 가능),,127.110054121291,37.3974445399165,addr
에피소드 강남 262 | 서초구 서초동 1339-9번지 일원,에피소드 강남 262,주택(준주택),개발사업,조직개편 신호,,127.030993731212,37.4897243342818,addr
에피소드 신촌 369 | 서울특별시 마포구 노고산동 57-50,에피소드 신촌 369,주택(준주택),일반,조직개편 신호,,126.934763189273,37.5540981082538,addr
엘리프이천 하이시티 | 경기도 이천시 부발읍 경충대로 2040,엘리프이천 하이시티,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,127.492401673634,37.2470877742802,addr
엘리프이천 하이시티 | 경기도 이천시 부발읍 경충대로 2040 (엘리프 이천 하이시티),엘리프이천 하이시티,주택(공동주택),일반,특이공시 있음(계속 공시 가능),,127.492401673634,37.2470877742802,addr
엠디엠타워 당산 | 서울특별시 영등포구 당산동4가 38-1,엠디엠타워 당산,오피스,일반,조직개편 신호,137804.0,126.896845868347,37.5283624928971,addr
엠디엠타워 인계 | 경기도 수원시 팔달구 인계동 942-9,엠디엠타워 인계,오피스,일반,조직개편 신호,48570.0,127.030631538397,37.2756618460673,addr
엠디호텔 독산 | 서울시 금천구 독산동 1156,엠디호텔 독산,호텔,일반,청산 공시이력+최근보고서(재확인),,126.896801292984,37.4610556426968,addr
엠디호텔 동탄 | 경기도 화성시 석우동 34-8,엠디호텔 동탄,호텔,일반,청산 공시이력+최근보고서(재확인),,127.078808058393,37.2182202433667,addr
여의도 사옥 | 서울특별시 영등포구 여의대로 56 (여의도동),여의도 사옥,오피스,일반,특이공시 있음(계속 공시 가능),,126.922872650933,37.5240793528555,addr
역삼718빌딩 | 서울특별시 강남구 역삼동 718-5,역삼718빌딩,오피스,일반,특이공시 있음(계속 공시 가능),,127.039602741448,37.5012863640697,addr
역삼동 삼원타워 | 서울시 강남구 테헤란로124,역삼동 삼원타워,오피스,일반,청산 공시이력+최근보고서(재확인),,127.031703595662,37.4987846719974,addr
역삼동 풍림빌딩 | 서울시 강남구 테헤란로124,역삼동 풍림빌딩,오피스,일반,청산 공시이력+최근보고서(재확인),,127.031703595662,37.4987846719974,addr
역삼동 풍림빌딩 | 서울시 역삼동 823,역삼동 풍림빌딩,오피스,일반,청산 공시이력+최근보고서(재확인),,127.031576788872,37.4987006420743,addr
역삼빌딩 | 서울특별시 강남구 테헤란로 114 역삼빌딩,역삼빌딩,오피스,일반,청산·종료 관련 신호,103024.0,127.030103204318,37.4982884559713,addr
염리2구역 | 서울 마포구 염리동 45번지,염리2구역,주택,일반,최근 투자보고서 있음(계속 운용 추정),4386.849999999999,126.948491864665,37.5501838418884,addr
"염리2구역 | 서울 마포구 염리동 533, 대흥동 815(숭문길 98)",염리2구역,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.948512315027,37.5508892423783,addr
"염리3구역 | 서울 마포구 염리동 532, 532-1, 532-7(숭문16다길 10-5)",염리3구역,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,126.947755600775,37.5527919981747,addr
"영등포 스페이스 | 서울특별시 영등포구 선유동1로 9-7, 양평동 동문디이스트 (양평동1가)",영등포 스페이스,복합시설,일반,특이공시 있음(계속 공시 가능),,126.891143228051,37.5228964926308,addr
영등포아모르파티 | 서울시 영등포구 영등포동 1가 95,영등포아모르파티,주택,일반,청산·종료 관련 신호,13174.0,126.913050707281,37.5180450930773,addr
영시티타워 | 서울특별시 영등포구 문래로28길 25,영시티타워,오피스,일반,특이공시 있음(계속 공시 가능),564297.0,126.899975370783,37.5163887012653,addr
영종하늘도시 A-12BL | 인천광역시 중구 운남동 1778번지,영종하늘도시 A-12BL,주택,개발사업,조직개편 신호,,126.506490873964,37.479091733387,addr
"영종하늘도시3차 | 인천광역시 중구 운남동 1695-1, 1695-2, 1696-1",영종하늘도시3차,주택,개발사업,청산·종료 관련 신호,,126.517616110154,37.475367348572,addr
예미지기업형임대주택 | 경기도 김포시 김포한강9로 11 (구래동),예미지기업형임대주택,주택,일반,상호·명칭 변경 신호,497306.0,126.626131285888,37.6381136990179,addr
오렌지센터 | 서울 중구 순화동 53,오렌지센터,오피스,일반,청산·종료 관련 신호,129762.693,126.972528391958,37.5607434636967,addr
오산세교 B-6BL | 경기도 오산시 내삼미동 898,오산세교 B-6BL,주택,일반,상호·명칭 변경 신호,151652.67612799996,127.06739233374,37.1724529219024,addr
오산세교(B-6BL) | 경기도 오산시 내삼미동 898,오산세교(B-6BL),주택(공동주택),일반,상호·명칭 변경 신호,,127.06739233374,37.1724529219024,addr
"오산세교2 | 경기도 오산시 오산세교2지구
 A-5BL",오산세교2,주택,개발사업,특이공시 있음(계속 공시 가능),112368.0,127.036672317711,37.1991819424638,addr
"오산세교2 | 경기도 오산시 오산세교2지구_x000D_
 A-5BL",오산세교2,주택(공동주택),개발사업,특이공시 있음(계속 공시 가능),,127.036672317711,37.1991819424638,addr
와이즈타워 | 서울특별시 중구 세종대로 17 (남대문로5가 6-1),와이즈타워,오피스,일반,특이공시 있음(계속 공시 가능),349131.33678,126.973263470061,37.5586238568696,addr
"완정빌딩 | 인천 서구
원당대로 649",완정빌딩,오피스,일반,청산 공시이력+최근보고서(재확인),,126.673441829424,37.5939859678065,addr
"완정빌딩 | 인천 서구_x000D_
원당대로 649",완정빌딩,오피스,일반,청산 공시이력+최근보고서(재확인),,126.673441829424,37.5939859678065,addr
왕십리 주상복합 | 서울시 구로구 천왕동 281,왕십리 주상복합,주택,일반,최근 투자보고서 있음(계속 운용 추정),12839.0,126.844803139606,37.4833077901474,addr
"왕십리 주상복합 | 서울특별시 성동구 청계천로 474(하왕십리동, 왕십리 모노퍼스 주상복합)",왕십리 주상복합,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,127.029562937984,37.569533166927,addr
용두5구역 | 서울 동대문구 용두동 795(무학로 91),용두5구역,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,127.029219765505,37.5716477982277,addr
"용두6구역 | 서울 동대문구 용두동 796,796-1 (한빛로 49)",용두6구역,주택(공동주택),일반,최근 투자보고서 있음(계속 운용 추정),,127.028475697863,37.5796270974824,addr
용산 | 서울특별시 용산구 한강로2가 44-3,용산,오피스,일반,청산·종료 관련 신호,96123.0,126.971462937948,37.5321534317366,addr
용산 베르디움프렌즈 | 서울시 용산구 백범로 99길 40,용산 베르디움프렌즈,주택,일반,최근 투자보고서 있음(계속 운용 추정),,126.971639287338,37.5358258637822,addr
"용산 스페이스 | 서울특별시 용산구 서빙고로 17, 타워동 19층(한강로3가)",용산 스페이스,오피스,일반,특이공시 있음(계속 공시 가능),,126.966566172294,37.5269056148241,addr
용인물류센터 | 경기도 용인시 처인구 백암면 덕평로 120,용인물류센터,물류,일반,특이공시 있음(계속 공시 가능),,127.37364039359,37.1802243127119,addr
