var1,var2,n,pearson_r,pearson_p,spearman_r,spearman_p,same_block,block1,block2,q_fdr
rtms_land_dae_unit_3m,ah_supply_sum,749,-0.08893329575569275,0.014905168580009587,0.06918776908152581,0.058407441472110966,False,rtms_land,applyhome,0.11106137608512708
cci_yoy_pct,unsold_pct_completed,697,0.07493669955384281,0.047972054921095846,0.0716955188413224,0.05851047263515395,False,cci,unsold,0.11121773806618136
ap_stcns_day,kiscon_cnt_pub,142,0.10474540999061085,0.21476501108018933,0.15912303526126123,0.058560290355147135,False,hub,kiscon,0.11127287580986912
appraisal_mn,rentidx_office,748,0.09005259873322743,0.013747663680305717,0.06917888784701505,0.05860887298774606,False,site_price,commercial,0.11132562837139545
cci_nonresi,rtms_land_unit_3m,798,-0.0041234042838966915,0.9074151709786167,-0.06691634311432261,0.05882919078692415,False,cci,rtms_land,0.11170443293241598
cci_nonresi,unsold_total,761,0.04366060512976002,0.22896654603725533,0.06851953562043674,0.058850402149576576,False,cci,unsold,0.11170504092786154
bank_facility_loan_rate,ap_pms_day,425,-0.030568014710807154,0.5296982711529701,-0.09170430350877103,0.05889897822917073,False,rates,hub,0.11171792713422343
cci_bldg,rtms_land_dae_unit_3m,798,-0.03827778088393023,0.2801396042387536,-0.06689844864226248,0.05889701953702766,False,cci,rtms_land,0.11171792713422343
discount_ratio,house_idx,499,-0.08532510543583655,0.05681737552059611,-0.08459527580120095,0.05897734317943644,False,site_price,land_house,0.11182689857462648
rtms_fac_med_unit,ap_useapr_day,89,0.046018734721239865,0.6684839497350179,0.20072694462669027,0.05927751234217643,False,rtms_fac,hub,0.11235620648479878
rtms_land_med_unit,br_useapr_day,230,-0.24482567739307048,0.00017685969063731803,-0.1244109344764456,0.05958789222314583,False,rtms_land,hub,0.11290448607978765
base_rate,rtms_land_med_unit,798,0.011917371452433182,0.7367677251116221,0.06661155375163118,0.059993367719597075,False,rates,rtms_land,0.11363249635022514
corp_bond_AA3y,kiscon_amt_all,798,0.15176219199128382,1.667181639484013e-05,0.0664798659108116,0.06050223038128958,False,rates,kiscon,0.11455574569715134
rtms_fac_unit_3m,stcns_after_exit,765,0.0018454968165817827,0.9593569997568667,0.0677726784029531,0.06098709696249878,False,rtms_fac,exit,0.11543292299415257
bank_facility_loan_rate,rtms_land_n_3m,798,-0.049126239549643874,0.16561755954100982,-0.0663327993834264,0.0610747337019404,False,rates,rtms_land,0.11553901068590454
bank_loan_rate_all,minbid_vs_rtms_dae_3m,498,-0.03216949126938659,0.4738228156145663,-0.08398802819996747,0.0610863630463909,False,rates,valuation,0.11553901068590454
ktb_3y,hug_sago_sgg_flag,798,0.08270423952665064,0.019457645739993187,0.066305982190486,0.061179609457135346,False,rates,hug,0.11567445960654268
cci_yoy_pct,rtms_nrg_med_unit,797,0.0019868020508841235,0.9553403695455539,0.06633100856643002,0.06124454906616517,False,cci,rtms_nrg,0.11575631101335637
corp_bond_BBB3y,kiscon_amt_all,798,0.14816603462748407,2.6435652593183164e-05,0.06625959925903,0.06136135363031751,False,rates,kiscon,0.11593609818420766
spread_AA_KTB,vac_midlarge,798,-0.0342745368986133,0.33355196068451554,-0.06614537597498138,0.06181082262590429,False,rates,commercial,0.11674407226446848
apt_idx_yoy_pct,kiscon_cnt_priv_yoy_pct,737,0.009670523690143016,0.7932494284759906,0.06878473891252931,0.061986570386104625,False,land_house,kiscon,0.11703467226500756
rtms_land_n_3m,kiscon_amt_all,798,0.18909665574764395,7.365188272661195e-08,0.06600442689220985,0.062369203047773616,False,rtms_land,kiscon,0.11771554136831822
stcns_after_exit,kiscon_cnt_all,798,0.08096879955727797,0.022169553737079035,0.06599545326867644,0.06240489329367492,False,exit,kiscon,0.11774134242811567
rtms_land_dae_med_unit,kfb_understated,424,-0.10118041793196066,0.03728504882903439,-0.09050937280204344,0.06259977987604816,False,rtms_land,exit,0.11806738024593633
bldg_area_m2,br_useapr_day,152,0.18312026936986597,0.02393623576186674,0.15111789998366654,0.0631102300717367,False,site_price,hub,0.1189881523954782
house_idx,minbid_vs_rtms_dae_3m,498,0.04321992828725338,0.3357893261491521,0.08333283133116229,0.06313945529776042,False,land_house,valuation,0.1190012927307455
stcns_after_exit,ah_under_ratio,745,-0.07477840445059213,0.041302194667483985,-0.0680672873118196,0.06332399911806107,False,exit,applyhome,0.11930705542081484
cci_total,rtms_apt_n,798,0.10041466266337808,0.00452075438793452,0.06566265106809147,0.06374048250107138,False,cci,rtms_apt,0.12004943992012282
cci_plant,minbid_unit_land_mn_m2,498,-0.05204118352840297,0.2463690560852423,-0.08311555930623775,0.06383271524921603,False,cci,valuation,0.12018081987237962
house_idx_yoy_pct,kiscon_cnt_priv_yoy_pct,737,-0.007562944855690663,0.8375945335998408,0.06825530628494235,0.06402689369655601,False,land_house,kiscon,0.12050397768232486
yield_office,stcns_after_exit,777,0.07660841062237289,0.03274970206233988,0.06643993834285478,0.06416111232824763,False,commercial,exit,0.12071409838815626
cci_plant,rtms_land_n,798,0.03350037356881923,0.34459233834228925,0.06554112162215506,0.06423403674202721,False,cci,rtms_land,0.12076631310113205
exited,kiscon_amt_priv,798,-0.13741945311625092,9.846159407909322e-05,-0.0655438424582909,0.06422295254475958,False,exit,kiscon,0.12076631310113205
rtms_land_n_3m,minbid_vs_rtms_all_3m,498,0.039622362974347125,0.37759633513972063,0.08293513410984603,0.0644131588720806,False,rtms_land,valuation,0.12106051335290509
rtms_land_dae_n_3m,rtms_apt_n_3m,798,0.07967224868318779,0.02440431803854966,0.06544782030555404,0.06461508441328676,False,rtms_land,rtms_apt,0.12139734938785814
appraisal_mn,vac_midlarge,768,-0.022291477635131462,0.5373468789614118,0.06668520036308116,0.06473544444054234,False,site_price,commercial,0.12158075919338951
cci_total,rtms_land_n_yoy_pct,798,-0.03910265313411618,0.2698981457778606,0.06528340905062266,0.06529107944083982,False,cci,rtms_land,0.12258125062154865
stcns_delay_days,ah_supply_sum,134,-0.01767494483627937,0.8393685348219647,0.15967048846833987,0.06535165780117706,False,hub,applyhome,0.12261383173224849
unsold_completed,stcns_after_exit,761,-0.03739796012119333,0.3028536003462745,-0.06683757816270686,0.06535429594855212,False,unsold,exit,0.12261383173224849
rtms_land_unit_3m,br_useapr_day,230,-0.23641114466663612,0.0002977747563632089,-0.1216853043809905,0.06543916197034332,False,rtms_land,hub,0.12272998914606303
cci_yoy_pct,unsold_total,761,0.03971495288693314,0.2738600207369963,0.06680102084023763,0.06550197538604499,False,cci,unsold,0.12280472033281295
minbid_vs_rtms_dae_3m,kiscon_cnt_priv_yoy_pct,498,-0.001681898366664901,0.9701351312061913,0.08257871702198481,0.06557254985705828,False,valuation,kiscon,0.12281191674697335
cd_91d,cci_nonresi,798,0.22970964411995148,5.1380146923579306e-11,-0.06521484112788396,0.06557471896626312,False,rates,cci,0.12281191674697335
cci_total,yield_office,777,0.08309842219850588,0.020524231969778668,0.06609812864388677,0.06554616757381834,False,cci,commercial,0.12281191674697335
bank_loan_rate_all,corp_bond_AA3y,798,-0.11274199818545615,0.0014226287395725306,0.06518843863709996,0.06568420610420544,True,rates,rates,0.1229738970725443
nonbank_corp_loan_rate,rtms_fac_n_yoy_pct,737,-0.004459925568044162,0.9037924174556893,0.06781221909408415,0.06577671231910383,False,rates,rtms_fac,0.12310398346876028
apt_idx,minbid_vs_rtms_dae_3m,498,0.042023649979981044,0.34934889363660016,0.08247333882621667,0.06591860207241736,False,land_house,valuation,0.12332636993744424
apt_idx,hug_sago_n,335,-0.07887457092789184,0.14972861314798078,-0.10052189781690377,0.06611650850664423,False,land_house,hug,0.12365336515740703
ktb_3y,kiscon_amt_priv,798,0.18945886877627724,6.947389384842679e-08,0.06503536763448826,0.06632193590150756,False,rates,kiscon,0.12399419275012619
land_chg_pct,rtms_fac_n_yoy_pct,737,-0.10880178253845008,0.0031015149597573635,-0.06766922136184647,0.06634975852794968,False,land_house,rtms_fac,0.12400285174727262
cd_91d,rtms_nrg_n_yoy_pct,797,-0.023991581776297517,0.49882152125848783,-0.06504088275908952,0.06646968921526614,False,rates,rtms_nrg,0.12418358778267925
rtms_land_dae_med_unit,ah_supply_sum,748,-0.08533807524519951,0.019579107114979667,0.06709536142060885,0.0666497394609245,False,rtms_land,applyhome,0.12447647813397253
cci_resi,kiscon_amt_all,798,0.1553881112664895,1.036232690360919e-05,0.0649289637318415,0.06676823223565076,False,cci,kiscon,0.12465423804609799
base_rate_chg_12m,kiscon_amt_indiv,798,0.007897710231622439,0.8237259364252432,-0.06487924515233474,0.06697761441041987,False,rates,kiscon,0.12495788703856074
discount_ratio,rtms_nrg_n_yoy_pct,499,0.011051658901692768,0.8054780760765681,0.08207405854993513,0.06696793207099373,False,site_price,rtms_nrg,0.12495788703856074
appraisal_mn,rtms_fac_med_unit,707,0.05586644406299893,0.13781161481060586,0.06886199701000781,0.06725938337886819,False,site_price,rtms_fac,0.12543980569473603
cci_civil,rtms_land_n_yoy_pct,798,-0.038729133633861136,0.2745034970232123,0.06476202986056565,0.06747338458530532,False,cci,rtms_land,0.1257950444133987
rtms_apt_med_unit,kfb_understated,425,-0.09836820809925283,0.042676934164174146,-0.08862783239680382,0.06795248026966108,False,rtms_apt,exit,0.12664409620142134
spread_BBB_KTB,stcns_delay_days,141,0.13472105501027049,0.1112154531601838,0.15415031158997383,0.06799133620531872,False,rates,hub,0.12667236051910774
rtms_fac_med_unit,kfb_understated,388,-0.0323339234655841,0.525418268129297,-0.09274102584439112,0.06802716000972324,False,rtms_fac,exit,0.12669495805363643
apt_idx,kiscon_cnt_all,798,-0.15001706979798854,2.0879104817957083e-05,-0.06461600485706612,0.06809521931640265,False,land_house,kiscon,0.12677755490418002
rtms_apt_n_3m,hug_sago_amt_mn,335,0.17170106341212918,0.001608524197999952,0.09973052273703893,0.06828930096781004,False,rtms_apt,hug,0.12705162040471782
discount_ratio,rentidx_midlarge,499,0.09868315220219584,0.027505438690196313,0.08168109498955202,0.06828994895140433,False,site_price,commercial,0.12705162040471782
rtms_nrg_n_yoy_pct,minbid_vs_rtms_dae_3m,498,-0.006319233735783827,0.8881334074232022,0.08175037838425325,0.06833339923412837,False,rtms_nrg,valuation,0.12708823850604675
corp_bond_BBB3y,minbid_vs_rtms_all_3m,498,-0.02537540532002063,0.5721123239144914,-0.08160458207343839,0.06882906116638436,False,rates,valuation,0.12796557373319095
rtms_fac_unit_3m,unsold_completed,730,-0.1355276457499896,0.00024024834422226295,-0.0672459769292512,0.06939669336869132,False,rtms_fac,unsold,0.128976058200345
corp_bond_AA3y,kiscon_amt_priv,798,0.19448105622484746,3.055508781355409e-08,0.06427263708338657,0.06957596793603554,False,rates,kiscon,0.12926431568936136
rentidx_midlarge,kiscon_cnt_priv,798,0.18976985916625488,6.60703753860905e-08,0.06424999669646395,0.06967452315730019,False,commercial,kiscon,0.12940245756237723
min_bid_mn,house_idx_yoy_pct,467,0.15192373887169766,0.0009897017916584258,0.08400330154064371,0.06972878653407798,False,site_price,land_house,0.12945827138809546
bank_loan_rate_all,n_rounds_m,201,0.031245507578381987,0.6597008033843309,0.12794656478042135,0.07028196915837005,False,rates,site_price,0.13036497641509143
base_rate,rtms_land_unit_3m,798,0.00223791496256363,0.9496712644842651,0.06411128624012,0.07028083993940307,False,rates,rtms_land,0.13036497641509143
spread_BBB_KTB,pms_after_exit,798,-0.060031949491521755,0.09013111351501454,-0.06410913009062354,0.07029029867303321,False,rates,exit,0.13036497641509143
bank_facility_loan_rate,unsold_pct_completed,697,-0.06215376256570943,0.10109947580236471,-0.06853059387129372,0.07058497671303836,False,rates,unsold,0.13086611320548408
rtms_nrg_n,months_permit_idle,284,-0.058689179872227826,0.3243611784319109,-0.10738828770627126,0.07076433185957019,False,rtms_nrg,hub,0.13115316549501624
spread_BBB_KTB,ah_supply_sum,749,0.10993729481036013,0.002587977047809145,0.06604264093922799,0.07085592333468353,False,rates,applyhome,0.13127741582486238
rtms_land_med_unit,months_permit_idle,284,-0.042102680676303655,0.4797459911810695,-0.10726471116412085,0.07109105721546427,False,rtms_land,hub,0.13166743433705833
cci_nonresi,rtms_land_n_3m,798,0.04330961423399288,0.22166817358888427,0.06391133930127071,0.07116242413410148,False,cci,rtms_land,0.13175397570811656
cci_bldg,rtms_land_med_unit,798,-0.0007903993476106493,0.9822143039413574,-0.06378447805716943,0.0717264437635844,False,cci,rtms_land,0.13275226542190577
rentidx_midlarge,stcns_after_exit,798,0.03860773697571397,0.27601173893863495,0.06376467303116687,0.07181482506309798,False,commercial,exit,0.13286985107694982
min_bid_mn,ap_pms_day,283,0.04755741714383417,0.42548025243236476,0.10714468659848683,0.07191450314903307,False,site_price,hub,0.13300824916564505
kfb_understated,kiscon_cnt_indiv,425,-0.07980751000658254,0.10037258833904189,-0.08730597534031782,0.07217820288556202,False,exit,kiscon,0.1334498101068811
minbid_vs_rtms_all_3m,hug_sago_sgg_flag,498,-0.07881738229496221,0.07888434766362595,-0.08055569512129938,0.07248238522345588,False,valuation,hug,0.1339658879328789
discount_ratio,base_rate,499,-0.055783751831481126,0.21351491857659277,-0.08034242925790863,0.07295493712607158,False,site_price,rates,0.13474613085081338
cd_91d,rtms_land_unit_3m,798,-0.0009849159026990469,0.9778382731352709,0.06351351767706764,0.07294336718760319,False,rates,rtms_land,0.13474613085081338
rtms_apt_n_yoy_pct,br_useapr_day,230,-0.047392188854082425,0.4744705501190037,-0.11841230898211262,0.0730788029699514,False,rtms_apt,hub,0.13492830092552835
n_rounds_m,ah_rate_med,195,-0.06778038518567846,0.3464489243259981,-0.12849409581266286,0.07341938849542098,False,site_price,applyhome,0.13551034528305694
bank_loan_rate_all,kiscon_cnt_pub,798,0.028970992328275255,0.41376434351191543,0.06338980585401173,0.07350455569224301,False,rates,kiscon,0.13561037868128709
ap_stcns_day,kiscon_amt_priv,142,0.031136580598255158,0.7129888604854768,0.15064997945302608,0.07352431041650481,False,hub,kiscon,0.13561037868128709
rtms_fac_n_3m,ap_stcns_day,142,0.18027846531323702,0.03180120670409617,0.15056172526921063,0.07369509044202338,False,rtms_fac,hub,0.13587849951499967
minbid_vs_rtms_dae_3m,kiscon_cnt_pub,498,0.02828295651816902,0.5288909329418217,-0.08017831275837732,0.0738349344149306,False,valuation,kiscon,0.13608941548315542
rtms_fac_n_yoy_pct,hug_sago_amt_mn,317,-0.05959094301029274,0.2901760407613288,-0.10048474030455044,0.07401240600787451,False,rtms_fac,hug,0.1363695158249845
cci_plant,hug_sago_sgg_flag,798,0.07896059367990242,0.0257118559634147,0.0632392747506284,0.07419215131217943,False,cci,hug,0.13665361111478588
land_area_m2,reactivated,492,-0.05562565088730313,0.21807911602909907,-0.08046905443754443,0.07454682288244403,False,site_price,exit,0.13725959433623564
apt_idx,vac_midlarge,798,0.17023964354423943,1.3188442905376513e-06,0.0631380994008953,0.0746572415171284,False,land_house,commercial,0.1374155836117334
rtms_land_n,minbid_vs_rtms_all_3m,498,0.040148595790137964,0.37128891589733526,0.07992995015277757,0.07473624608536802,False,rtms_land,valuation,0.1375136640806823
rtms_apt_unit_3m,kfb_understated,425,-0.09646850295197365,0.04686374548221108,-0.08634302441775173,0.07538965192209365,False,rtms_apt,exit,0.13866820393100612
min_bid_mn,stcns_delay_days,102,-0.10526816096971893,0.29234910591469876,-0.1767443440338727,0.07556020136916199,False,site_price,hub,0.13893411166468678
capret_office,kfb_understated,418,-0.08660550924394264,0.0769479686570631,-0.08698332673506479,0.07566353079404142,False,commercial,exit,0.1390284876823847
yield_office,kfb_understated,418,-0.08302155492690466,0.09003285941028194,-0.08698413803655711,0.07566079154849462,False,commercial,exit,0.1390284876823847
bank_facility_loan_rate,kfb_understated,425,0.07489967186588345,0.12314289224637955,0.0862350379746518,0.07575692491845085,False,rates,exit,0.13915227672241726
rtms_fac_n_3m,kiscon_amt_priv_yoy_pct,798,-0.011496022945030675,0.7457475704772351,0.06284517340082212,0.07601720356367486,False,rtms_fac,kiscon,0.1395824132743714
appr_vs_rtms_dae_3m,kfb_understated,414,0.08497425511525566,0.08419151400066464,-0.08725508480713136,0.0761634341303296,False,valuation,exit,0.13977025894205095
discount_ratio,exited,499,0.08694572115951896,0.05225506864290014,0.07945948057200912,0.07617178503032289,False,site_price,exit,0.13977025894205095
corp_bond_AA3y,kiscon_amt_indiv,798,0.026335108887063467,0.4575419932054647,-0.06278277253884117,0.0763095015829429,False,rates,kiscon,0.1399749245159505
cd_91d,rtms_land_med_unit,798,0.00179452580441787,0.9596331502493917,0.06277517433906604,0.07634515545953614,False,rates,rtms_land,0.1399922998086899
rtms_land_n_yoy_pct,br_useapr_day,230,-0.033258585980046725,0.6158207753937887,-0.11704637471606966,0.07647448365318377,False,rtms_land,hub,0.14018137267520522
minbid_unit_land_mn_m2,reactivated,309,0.09018098711488678,0.1136410313984636,0.10090823519746743,0.07653754780300842,False,valuation,exit,0.1402488924272399
rtms_apt_unit_3m,kiscon_cnt_pub,798,0.10989004592286945,0.0018783242174367477,0.06271945729199666,0.07660701722823603,False,rtms_apt,kiscon,0.14028691321619635
cci_total,capret_midlarge,798,0.0510032519095301,0.15001913432873756,0.06271865995557722,0.07661076988802942,False,cci,commercial,0.14028691321619635
unsold_pct_completed,kiscon_cnt_priv_yoy_pct,697,-0.07423282025703043,0.05011413260337322,-0.0670889520667402,0.07672470819812056,False,unsold,kiscon,0.14044745454822002
ap_stcns_day,exited,142,0.22108863745928858,0.008191027300624147,0.14897737571671427,0.07681590326919735,False,hub,exit,0.14056626789199117
corp_bond_BBB3y,hug_sago_sgg_flag,798,0.08202146496407786,0.02048798815816833,0.06262384878313898,0.07705806582281378,False,rates,hug,0.1409611624887394
appr_vs_rtms_all_3m,stcns_after_exit,765,-0.012621656073953765,0.7274340853383007,-0.06394785025718944,0.07712321753861076,False,valuation,exit,0.14103209445244588
rtms_apt_unit_3m,rtms_nrg_n_yoy_pct,797,-0.07373436613393905,0.037417874905877765,-0.06262444304457503,0.07724126443999216,False,rtms_apt,rtms_nrg,0.14119967212329504
house_idx,vac_midlarge,798,0.17994902145557862,3.100702825184763e-07,0.06257192610654795,0.0773039231481012,False,land_house,commercial,0.14126591834343716
cci_civil,br_useapr_day,230,-0.03632380793313476,0.5836525466446003,-0.11670324652450516,0.07734728128314917,False,cci,hub,0.14129686129859878
corp_bond_BBB3y,kiscon_amt_indiv,798,0.022600961566863628,0.5237778561742343,-0.06248613055023963,0.07771156841426019,False,rates,kiscon,0.14191385119912886
rentidx_office,hug_sago_amt_mn,335,0.19049674675437417,0.0004552587202014386,0.0965069133955762,0.07775158938480235,False,commercial,hug,0.14193845969291163
appr_vs_rtms_all_3m,kiscon_cnt_priv,765,-0.012892695861055552,0.7218210670330938,-0.06374322816002323,0.0780761020072572,False,valuation,kiscon,0.14248222437979666
round_no,months_permit_idle,73,-0.0896342063757869,0.45076714032326903,-0.20752149019194002,0.07812091152376793,False,site_price,hub,0.14251535787021055
capret_office,hug_sago_amt_mn,335,0.19423953117558002,0.000348897191457811,0.09637595261754918,0.07815741237562839,False,commercial,hug,0.142533316498119
ktb_3y,unsold_pct_completed,697,0.07125163619154362,0.06009296659090037,0.06670153487111719,0.07844673634129626,False,rates,unsold,0.14299792517294482
cci_total,rtms_land_n,798,0.03448357628204356,0.33061033639701964,0.06232837827667653,0.0784656653183879,False,cci,rtms_land,0.14299792517294482
rtms_land_dae_unit_3m,months_permit_idle,284,-0.08912744167711695,0.13403937282082742,-0.1045096156584506,0.07870028429900261,False,rtms_land,hub,0.14337663378084053
appraisal_mn,exited,768,-0.11122674057471471,0.002022090915108913,-0.06347270002328147,0.07876200885983536,False,site_price,exit,0.143440211639489
rtms_fac_n_3m,ap_pms_day,425,0.12567083684594052,0.009502398205502373,0.08532037483953704,0.07892647390487373,False,rtms_fac,hub,0.14369079195415724
house_idx_yoy_pct,ap_useapr_day,98,0.09941490412170796,0.3300836461075382,0.1783150351444969,0.07897106271239598,False,land_house,hub,0.14372303346602494
minbid_vs_rtms_all_3m,kiscon_cnt_all,498,0.009691228857011057,0.8291980427313438,-0.07869587931510462,0.07934845554342593,False,valuation,kiscon,0.14431162986078178
kfb_understated,kiscon_cnt_all,425,-0.08178082933042535,0.09221819780043183,-0.08520216037169367,0.0793438506667645,False,exit,kiscon,0.14431162986078178
cci_civil,rtms_fac_unit_3m,765,-0.038249956566504394,0.29069498628756885,-0.06344550300835848,0.0794796125691672,False,cci,rtms_fac,0.14445189952662715
ktb_3y,kiscon_cnt_pub,798,-0.006428981104886905,0.8561095065501519,-0.06211952130770708,0.07947318911569683,False,rates,kiscon,0.14445189952662715
yield_midlarge,stcns_after_exit,798,0.0629149180589745,0.07569158535073975,0.06206426745843636,0.07974148196945541,False,commercial,exit,0.14487859466214
cci_bldg,rtms_land_unit_3m,798,-0.004156939254105808,0.906665617347875,-0.06204082694749033,0.07985552244619484,False,cci,rtms_land,0.1450365076493899
rentidx_midlarge,ap_pms_day,425,0.05241378822697337,0.28099058581803443,0.08502819087515205,0.0799613309673962,False,commercial,hub,0.14517936729462394
round_no,unsold_total,207,-0.0015130309895542999,0.9827375849904467,0.12188191512432633,0.0802072403508769,False,site_price,unsold,0.14547765066354776
bank_facility_loan_rate,kiscon_amt_priv,798,-0.11041156078636125,0.0017861048086171233,-0.061969402088320316,0.08020382764180196,False,rates,kiscon,0.14547765066354776
cci_yoy_pct,rtms_nrg_n_yoy_pct,797,0.016982170984352802,0.6321457175290378,0.06201682120288989,0.08016230233338546,False,cci,rtms_nrg,0.14547765066354776
rtms_apt_med_unit,rtms_nrg_n_yoy_pct,797,-0.07342498056080493,0.03822638538645945,-0.061989611042283906,0.08029517802868472,False,rtms_apt,rtms_nrg,0.14558776429955142
unsold_pct_completed,kiscon_cnt_priv,697,0.08806047744702182,0.020060785460913264,0.06623920809461986,0.08054266711257868,False,unsold,kiscon,0.14598699696642653
br_useapr_day,n_rounds_m,66,0.23468366346232758,0.05786312045808177,0.21665126555806935,0.0805902171633445,False,hub,site_price,0.1460236838944097
hug_sago_n,kiscon_amt_priv_yoy_pct,335,0.05380638326164005,0.32617428629450296,0.09551615624364501,0.08086457318349613,False,hug,kiscon,0.14647116287674586
ap_stcns_day,kiscon_amt_pub,142,0.08690686930117235,0.3037576385842472,0.146884018124565,0.0811018373090337,False,hub,kiscon,0.1468014638088704
bldg_area_m2,rtms_fac_n_yoy_pct,262,0.040882479307075344,0.5099907205980453,0.10797285834088735,0.08108238596813355,False,site_price,rtms_fac,0.1468014638088704
corp_bond_BBB3y,reactivated,499,-0.07445223247871513,0.0966587923063019,-0.07815340741965562,0.08114078557166679,False,rates,exit,0.14682226072815646
cci_yoy_pct,ap_stcns_day,142,-0.13162879542799116,0.1184113883370082,-0.14683818877897506,0.08119777324443468,False,cci,hub,0.1468756744039216
yield_midlarge,ap_pms_day,425,0.06765218442372346,0.16386992333240588,0.08465731733656288,0.08129068613224674,False,commercial,hub,0.14697614043186205
rtms_fac_med_unit,ah_supply_sum,694,-0.05182975601331535,0.17261405696185642,0.0662143787188611,0.08131396998763053,False,rtms_fac,applyhome,0.14697614043186205
cci_civil,rtms_apt_n_3m,798,0.12499360703811957,0.0004012122444365237,0.061739003474013,0.08133577698482884,False,cci,rtms_apt,0.14697614043186205
cd_91d,vac_midlarge,798,-0.04779976562488604,0.17735463997301149,-0.06173325874709812,0.08136416536203771,False,rates,commercial,0.1469777676320323
cci_total,br_useapr_day,230,-0.032693960470202676,0.6218296840842759,-0.115021052160597,0.08174352081492432,False,cci,hub,0.14761317318385694
appr_vs_rtms_all_3m,hug_sago_sgg_flag,765,-0.047451428205759004,0.18984624700417074,-0.06290687014520645,0.08207077295192083,False,valuation,hug,0.14815409283386924
min_bid_mn,corp_bond_AA3y,502,0.05798700486927364,0.19460631223491975,0.0775615712620283,0.08254995238101208,False,site_price,rates,0.1489688138310063
exited,stcns_after_exit,798,0.061372295415826034,0.08316407391381496,0.061372295415826054,0.08316407391381478,True,exit,exit,0.15002641808946277
nonbank_corp_loan_rate,kiscon_cnt_all,798,0.019516978425988023,0.5819619079724576,0.06135173362844527,0.0832675648897154,False,rates,kiscon,0.15016245175895723
exited,kiscon_cnt_indiv,798,-6.34024146576595e-05,0.9985731912517439,0.061334226521043686,0.08335576319259927,False,exit,kiscon,0.15027082460918015
rtms_land_dae_med_unit,br_useapr_day,229,-0.1411835563266953,0.03271924886792999,-0.11458275562809343,0.08360062453293343,False,rtms_land,hub,0.1506614558064021
min_bid_mn,kiscon_cnt_priv,502,0.09578464702991638,0.031898939409726886,0.07718382844481492,0.08406031534297533,False,site_price,kiscon,0.151387843091576
rtms_land_dae_n,ap_stcns_day,142,-0.04301328849282272,0.6112657944466087,-0.14549472862055848,0.08405079421296394,False,rtms_land,hub,0.151387843091576
bank_corp_loan_rate,kiscon_cnt_pub,798,0.03047421796434324,0.38994716866745455,0.061113088892492215,0.08447633819913379,False,rates,kiscon,0.1520858519699557
cd_91d,rtms_nrg_n,798,-0.0732768183454992,0.03849666160268857,-0.06110451567070504,0.08452002523404373,False,rates,rtms_nrg,0.1521132867473685
yield_midlarge,rtms_nrg_n_yoy_pct,797,-0.06728368880916616,0.05760799147286488,-0.06111552217730147,0.08465950095250774,False,commercial,rtms_nrg,0.15231303889403058
capret_midlarge,ap_pms_day,425,0.07132670944265646,0.14211038023117617,0.08368779612865095,0.08485039546979674,False,commercial,hub,0.15260513440195195
base_rate_chg_12m,rentidx_office,777,0.000389811057773283,0.9913444141064788,-0.061778819887785406,0.08526190990938304,False,rates,commercial,0.15329368940331914
round_no,bank_facility_loan_rate,211,-0.07283124724690475,0.2923182618213448,-0.11872754980454839,0.08534832599591173,False,site_price,rates,0.1533974786891227
cci_total,rtms_land_dae_unit_3m,798,-0.03913568056202089,0.26949349093939723,-0.06093052559564179,0.08541058505242084,False,cci,rtms_land,0.1534577951193865
cci_nonresi,rtms_land_n_yoy_pct,798,-0.038889722114227074,0.2725169793251042,0.060918985325957936,0.08546992010902268,False,cci,rtms_land,0.153512819221681
spread_AA_KTB,rtms_fac_n_yoy_pct,737,0.07746648352911972,0.035498039958189245,0.06335465515861306,0.0856610966548124,False,rates,rtms_fac,0.15380452780835524
cci_resi,rtms_land_dae_unit_3m,798,-0.03772237381559204,0.2871820607236573,-0.06082153960405495,0.08597227081396329,False,cci,rtms_land,0.15431142398196096
cci_total,unsold_pct_completed,697,0.0734603816970392,0.05255634360670316,0.06506219812316365,0.08608388549902705,False,cci,unsold,0.15445991132996567
nonbank_corp_loan_rate,unsold_pct_completed,697,-0.06084482425424044,0.10850404857035963,-0.06504661837941474,0.08615924351842265,False,rates,unsold,0.15454326571385638
vac_midlarge,ap_pms_day,425,-0.07442310936532635,0.1255525266480587,-0.0833214325057402,0.08622782219402639,False,commercial,hub,0.15461440820639138
cci_resi,rtms_apt_n_yoy_pct,798,-0.03577726417457052,0.3127794661771304,0.060745482828209595,0.08636600978612308,False,cci,rtms_apt,0.15471176778486434
stcns_after_exit,hug_sago_n,335,0.09453537933857936,0.08404466318606217,0.09383730426177431,0.08636892216903311,False,exit,hug,0.15471176778486434
ktb_3y,kiscon_amt_all,798,0.14329750287723997,4.852192584949844e-05,0.06074723127228908,0.0863569419539263,False,rates,kiscon,0.15471176778486434
minbid_unit_land_mn_m2,kiscon_amt_indiv,498,0.03086584366181449,0.49193632768815543,0.07678894411660754,0.08692662258539756,False,valuation,kiscon,0.15565862389957158
cci_civil,rtms_apt_n,798,0.10081209155322741,0.004363255827980901,0.06062207395664881,0.08700797803613321,False,cci,rtms_apt,0.15575214548349656
ap_pms_day,ah_supply_sum,408,0.07323378704037427,0.1397574049519017,0.084589168637475,0.08792714286200337,False,hub,applyhome,0.15734485705593443
