var1,var2,n,pearson_r,pearson_p,spearman_r,spearman_p,same_block,block1,block2,abs_r,cluster_boot_p,q_fdr,q_cluster_fdr
capret_office,n_rounds_m,442,-0.049493704009691074,0.29916048495440906,-0.09990403867802784,0.035757890579144615,False,commercial,site_price,0.09990403867802784,0.06878570245546278,0.07397125862295152,0.07566427270100906
minbid_vs_rtms_dae_3m,kiscon_amt_all,2850,-0.07413838228430025,7.444203240791307e-05,-0.03907849822638331,0.03696933576088122,False,valuation,kiscon,0.03907849822638331,,0.07641174887111812,
bldg_area_m2,house_idx,1314,-0.029719734125245936,0.28169152500410133,-0.05747927250202992,0.03722264463629927,False,site_price,land_house,0.05747927250202992,0.2961506593849532,0.07682961787371406,0.29811452317397813
capret_midlarge,rtms_nrg_n,4732,0.05649668462462355,0.00010088242334897454,-0.03028436972718418,0.03723526708568383,False,commercial,rtms_nrg,0.03028436972718418,,0.07682961787371406,
rtms_land_med_unit,ah_rate_med,3470,0.0017283112717329553,0.9189372390620353,0.035235352469086365,0.03794066571371543,False,rtms_land,applyhome,0.035235352469086365,,0.07819289825628795,
bldg_area_m2,kiscon_cnt_priv_yoy_pct,1314,0.04278769605438213,0.12108129623423974,0.057257904473102,0.037960867618197884,False,site_price,kiscon,0.057257904473102,0.1156166088817061,0.07819289825628795,0.12187917519613185
yield_midlarge,rtms_land_dae_med_unit,4666,0.007796719328965005,0.594418046301331,0.030355249789355433,0.038132053334137425,False,commercial,rtms_land,0.030355249789355433,,0.0784784359822982,
rtms_land_n_3m,rtms_nrg_n,4732,-0.03196103216889894,0.02790884620135088,0.030003423636919737,0.03903280718346242,False,rtms_land,rtms_nrg,0.030003423636919737,,0.0802637076042188,
rtms_land_n,ah_n_pblanc,3877,0.05031992622380388,0.0017233887730050605,0.03305469643329207,0.039583618587966,False,rtms_land,applyhome,0.03305469643329207,,0.08132695720119187,
minbid_vs_rtms_dae_3m,kiscon_cnt_indiv,2850,0.004315960439675342,0.817851487153952,0.03850764487737285,0.0398204850035125,False,valuation,kiscon,0.03850764487737285,,0.08174392577382038,
capret_midlarge,minbid_vs_rtms_dae_3m,2850,-0.01754038091573744,0.3492416166217005,-0.038478774523509056,0.0399695021121576,False,commercial,valuation,0.038478774523509056,,0.08198000007685091,
yield_office,appr_vs_rtms_all_3m,4453,0.003320494935557451,0.8246893603260893,-0.030748139060327983,0.040193279606321713,False,commercial,valuation,0.030748139060327983,,0.08236888082588038,
apt_idx_yoy_pct,kiscon_amt_priv_yoy_pct,4394,-0.01671169327438439,0.2680629442589723,-0.030917929917646293,0.040425805628982896,False,land_house,kiscon,0.030917929917646293,,0.08277501407463787,
rtms_land_dae_n_3m,rtms_nrg_n,4732,0.004634578795723276,0.7499327796697673,0.029780803843572446,0.04050900306121382,False,rtms_land,rtms_nrg,0.029780803843572446,,0.08287495532896885,
rentidx_office,appr_unit_land_mn_m2,4453,0.0009917494065705178,0.9472491126283384,-0.030685878338209797,0.04059915410591683,False,commercial,valuation,0.030685878338209797,,0.08294304989808894,
rtms_nrg_n,kiscon_cnt_priv_yoy_pct,4732,0.05643748124859142,0.00010259201293968751,0.02976565980061283,0.04061111986711408,False,rtms_nrg,kiscon,0.02976565980061283,,0.08294304989808894,
rentidx_office,rtms_land_unit_3m,4636,0.11335670098668302,9.853544710004332e-15,0.030054643043282838,0.04072919587993303,False,commercial,rtms_land,0.030054643043282838,,0.08311376974651873,
rtms_apt_med_unit,rtms_land_n_yoy_pct,4723,0.019354749505178633,0.18354794142375375,-0.02977080320466841,0.04076787097145698,False,rtms_apt,rtms_land,0.02977080320466841,,0.08312230883351213,
apt_idx,rtms_nrg_unit_3m,4730,-0.005001633851204373,0.7309225602481311,-0.029728878601228956,0.04090270107700983,False,land_house,rtms_nrg,0.029728878601228956,,0.08332671986102594,
minbid_vs_rtms_dae_3m,kiscon_cnt_priv_yoy_pct,2850,0.011482928958969133,0.5400271514088983,0.03824949988663111,0.04116979794274086,False,valuation,kiscon,0.03824949988663111,,0.08380001101520733,
rtms_fac_n,appr_vs_rtms_dae_3m,4548,0.002907187820873207,0.8446070683219501,0.03024122708613765,0.04141613524712333,False,rtms_fac,valuation,0.03024122708613765,,0.08423028349836897,
rtms_land_unit_3m,kiscon_cnt_all,4732,-0.006625356762400875,0.6486490190818948,0.029578128910214423,0.04189382795330585,False,rtms_land,kiscon,0.029578128910214423,,0.08512995393546974,
rtms_fac_med_unit,ah_rate_med,2716,0.0072962825416867,0.7038877705823939,0.03898055594260934,0.04222269255587278,False,rtms_fac,applyhome,0.03898055594260934,,0.08561922756290098,
ah_under_ratio,kiscon_amt_all,3825,0.039269502338406176,0.015147733512636973,0.032844353930347646,0.04223520188202186,False,applyhome,kiscon,0.032844353930347646,,0.08561922756290098,
rtms_nrg_unit_3m,rtms_fac_unit_3m,4361,-0.014478125923957124,0.33913257256284995,0.030758683339354224,0.04224118737439389,False,rtms_nrg,rtms_fac,0.030758683339354224,,0.08561922756290098,
rtms_land_dae_n_3m,rtms_apt_unit_3m,4732,-0.04384159140672427,0.0025571440815456933,0.029519667954856655,0.042300643056242704,False,rtms_land,rtms_apt,0.029519667954856655,,0.08566768887860916,
rtms_apt_med_unit,rtms_fac_med_unit,3739,-0.08840852691507628,6.137587600426859e-08,-0.03318141849609507,0.04247495025117323,False,rtms_apt,rtms_fac,0.03318141849609507,,0.08594847196081233,
house_idx,capret_midlarge,4732,0.15572936291616107,4.492339110581979e-27,0.02947477653889019,0.04261529432007969,False,land_house,commercial,0.02947477653889019,,0.0861601168719732,
ah_sale_unit_med,kiscon_cnt_indiv,3493,-0.004771050321190696,0.7780375018545349,0.03424171195653623,0.043010370426021946,False,applyhome,kiscon,0.03424171195653623,,0.08688599557980962,
apt_idx,rtms_nrg_n,4732,0.0051059840830421956,0.7254774984377754,-0.029309821324810404,0.043788537586240336,False,land_house,rtms_nrg,0.029309821324810404,,0.08832145684474112,
rtms_nrg_unit_3m,ah_supply_sum,3876,0.032187063471264474,0.04509579056902975,0.03238445736429168,0.04379424934832599,False,rtms_nrg,applyhome,0.03238445736429168,,0.08832145684474112,
house_idx,rtms_fac_med_unit,3740,-0.03148325199353923,0.05420323358730001,-0.03288945511284511,0.04429968004517729,False,land_house,rtms_fac,0.03288945511284511,,0.08926607768300776,
rtms_nrg_n_yoy_pct,unsold_pct_completed,4034,0.009303063328084362,0.5547198642910135,0.031628919236249185,0.04456342767769014,False,rtms_nrg,unsold,0.031628919236249185,,0.08972252356159836,
discount_ratio,rtms_nrg_n_yoy_pct,2845,0.0036831875789982947,0.8443204304673838,-0.03757953997859266,0.04504168997715512,False,site_price,rtms_nrg,0.03757953997859266,,0.09060974361013675,
rtms_fac_med_unit,minbid_vs_rtms_all_3m,2199,-0.002491720263169341,0.9070350116625424,-0.0427343894036355,0.045097828410018366,False,rtms_fac,valuation,0.0427343894036355,,0.09064701123281423,
rtms_nrg_unit_3m,appr_unit_land_mn_m2,4546,0.003975300804225745,0.788731528151005,0.029690005161336904,0.04531586777972967,False,rtms_nrg,valuation,0.029690005161336904,,0.09100936779095709,
house_idx_yoy_pct,rtms_fac_n_3m,4394,0.06107847450602266,5.092186291842574e-05,0.030137925243691462,0.04575509121840443,False,land_house,rtms_fac,0.030137925243691462,,0.09181496239496642,
rtms_apt_n,kiscon_cnt_all,4732,-0.026831601135844468,0.06495350850158915,0.029023453593729497,0.045890082802160975,False,rtms_apt,kiscon,0.029023453593729497,,0.09200923423727783,
rtms_apt_n_yoy_pct,rtms_fac_n_yoy_pct,3791,-0.00524573141328787,0.7467852555260914,0.03241545018023657,0.045964292287425705,False,rtms_apt,rtms_fac,0.03241545018023657,,0.09208141680190852,
rtms_fac_med_unit,minbid_vs_rtms_dae_3m,2199,-0.001753944040557758,0.9344861895650868,-0.04253835906816017,0.04609296643531209,False,rtms_fac,valuation,0.04253835906816017,,0.09226249926005162,
bldg_area_m2,rtms_land_dae_med_unit,1295,-0.015316191547424458,0.5818597935239168,-0.05521934449139304,0.04695273525484699,False,site_price,rtms_land,0.05521934449139304,0.028670555249688423,0.09390547050969399,0.03332458106357353
land_chg_pct,appr_unit_land_mn_m2,4548,0.009739238896321691,0.5114135743468595,-0.029329529290655302,0.04794768340780176,False,land_house,valuation,0.029329529290655302,,0.0958011792311434,
land_area_m2,yield_midlarge,4662,-0.028577750349395744,0.051041480066796444,-0.028964466272507143,0.047980092668875554,False,site_price,commercial,0.028964466272507143,,0.0958011792311434,
rtms_fac_med_unit,ah_n_pblanc,3029,-0.01155685317391357,0.5249030497139973,0.03590961335422728,0.048137147268411944,False,rtms_fac,applyhome,0.03590961335422728,,0.09603520274575561,
apt_idx_yoy_pct,unsold_pct_completed,3906,0.03147952569295822,0.04915264315301153,0.03154425153807855,0.048688180194303134,False,land_house,unsold,0.03154425153807855,,0.09705418880750252,
rtms_land_dae_unit_3m,appr_unit_land_mn_m2,4548,-0.0012006449498927617,0.9354833861034366,0.029216991659173876,0.048810916098520195,False,rtms_land,valuation,0.029216991659173876,,0.09717841689457049,
rtms_land_n_3m,minbid_vs_rtms_all_3m,2850,0.03635265328811073,0.05232009231114519,0.0369062806136505,0.04883114641465762,False,rtms_land,valuation,0.0369062806136505,,0.09717841689457049,
house_idx,rtms_land_n_yoy_pct,4724,-0.004544326886320848,0.7548454232196952,-0.028653371821509014,0.048922280823671505,False,land_house,rtms_land,0.028653371821509014,,0.09727945279294417,
rtms_fac_n_yoy_pct,ah_supply_sum,3060,0.021989090559137104,0.2239748552141623,-0.035583722046179385,0.049043501045914144,False,rtms_fac,applyhome,0.035583722046179385,,0.09740596127203725,
rtms_land_dae_n,unsold_total,4377,0.08076808905667629,8.759293723530244e-08,0.029748649395239437,0.04906673733786441,False,rtms_land,unsold,0.029748649395239437,,0.09740596127203725,
rtms_apt_unit_3m,appr_unit_land_mn_m2,4548,0.0056426714636634056,0.70362345525878,0.02916968246535291,0.04917768110445613,False,rtms_apt,valuation,0.02916968246535291,,0.09754585305492945,
minbid_vs_rtms_dae_3m,kiscon_amt_priv,2850,-0.07909823618333639,2.363415811287331e-05,-0.0368115066044963,0.04941417387710398,False,valuation,kiscon,0.0368115066044963,,0.0979343413189314,
rtms_land_unit_3m,kiscon_amt_indiv,4732,-0.006202473692426954,0.6697022728791273,-0.028561795368941427,0.049456578624018546,False,rtms_land,kiscon,0.028561795368941427,,0.09793784263260863,
rtms_nrg_n_yoy_pct,kiscon_amt_priv_yoy_pct,4716,0.004878690524663875,0.7376641832824608,0.028604066260166913,0.0495054916531447,False,rtms_nrg,kiscon,0.028604066260166913,,0.09795421583257695,
yield_midlarge,n_rounds_m,446,-0.0397507272986283,0.40233441907556927,-0.09304720426074797,0.04955506539287075,False,commercial,site_price,0.09304720426074797,0.11123393783451685,0.09797186841412511,0.11742219585034533
vac_office,rtms_land_dae_med_unit,4570,-0.015352824983861988,0.2994304905791281,-0.02899344715535961,0.05000931414292159,False,commercial,rtms_land,0.02899344715535961,,0.09878889105282053,
rtms_land_n_3m,rtms_land_unit_3m,4732,-0.03940801560406806,0.006704099260609041,0.028455782874272566,0.05030759773726324,True,rtms_land,rtms_land,0.028455782874272566,,0.09929673263456545,
capret_office,rtms_fac_n,4636,-0.002686865278749978,0.8548805954643286,0.02868724980822218,0.05080326959154695,False,commercial,rtms_fac,0.02868724980822218,,0.1001930275905304,
rtms_fac_med_unit,n_rounds_m,343,0.002112732219883212,0.9689019044932536,-0.10541901814001092,0.05109285358461329,False,rtms_fac,site_price,0.10541901814001092,0.08067616387306442,0.10063520047718243,0.0877266595697076
house_idx,yield_midlarge,4732,0.13877318617012374,8.803807342859668e-22,0.028354886836091598,0.051128905722213146,False,land_house,commercial,0.028354886836091598,,0.10063520047718243,
rtms_nrg_med_unit,appr_vs_rtms_dae_3m,4527,-0.0003199428860378901,0.9828302367890963,-0.02898220285543464,0.05119040377413434,False,rtms_nrg,valuation,0.02898220285543464,,0.10063520047718243,
bldg_area_m2,house_idx_yoy_pct,1272,-0.01863783068978271,0.5066106768642751,-0.054683813647480414,0.05119450447511437,False,site_price,land_house,0.054683813647480414,0.29223588263503397,0.10063520047718243,0.29456445540503423
land_chg_cum12_pct,kiscon_amt_indiv,4732,-0.008690889645205178,0.5500430674813568,0.028304229593189303,0.05154547673188432,False,land_house,kiscon,0.028304229593189303,,0.10124254191022104,
rtms_land_dae_unit_3m,rtms_fac_n,4732,-0.04802814089743812,0.0009502122683868552,-0.02828195924525157,0.05172950962211785,False,rtms_land,rtms_fac,0.02828195924525157,,0.10152126888379807,
rtms_land_n_3m,ah_supply_sum,3877,-0.009118327250012498,0.5703157941887361,-0.031220651025507768,0.05191736723493228,False,rtms_land,applyhome,0.031220651025507768,,0.10180704234026591,
rtms_land_n,appr_vs_rtms_all_3m,4548,0.02725379844020536,0.06609169669346855,0.028811037706809487,0.052033950118507526,False,rtms_land,valuation,0.028811037706809487,,0.10195269901268549,
house_idx,rtms_nrg_unit_3m,4730,0.0009647948636618241,0.9471101311514751,-0.02822237769607016,0.05227435573170052,False,land_house,rtms_nrg,0.02822237769607016,,0.10234053396701727,
rtms_land_dae_med_unit,rtms_apt_med_unit,4665,0.08313661412487235,1.2957675357278633e-08,0.02839974826005012,0.05242867981089135,False,rtms_land,rtms_apt,0.02839974826005012,,0.10255934930539624,
land_chg_cum12_pct,rtms_apt_med_unit,4731,0.024728745531768806,0.08899750779504173,-0.028150769031323422,0.052849860752983764,False,land_house,rtms_apt,0.028150769031323422,,0.1031732517840054,
rtms_land_dae_med_unit,rtms_fac_med_unit,3703,0.29547405918853287,1.6933231960426738e-75,0.03181845185236534,0.052860129430981416,False,rtms_land,rtms_fac,0.03181845185236534,,0.1031732517840054,
bldg_area_m2,rtms_apt_med_unit,1313,0.0026670608215930156,0.9230837752750055,0.05344048961293143,0.05287094022956293,False,site_price,rtms_apt,0.05344048961293143,0.0902119616389534,0.1031732517840054,0.0971218140198094
bldg_area_m2,kiscon_amt_pub,1314,-0.030330349277253685,0.27191839778469157,-0.053351585343406165,0.05317641616212834,False,site_price,kiscon,0.053351585343406165,0.09595564948703328,0.10368540691806578,0.10243366801780346
rtms_nrg_n_3m,kiscon_amt_pub,4732,0.03345337497586795,0.021375911799104388,0.028087250148856328,0.05336203226982227,False,rtms_nrg,kiscon,0.028087250148856328,,0.1039632156590717,
appr_vs_rtms_all_3m,kiscon_cnt_priv_yoy_pct,4548,-0.006985028616924441,0.6376845579710874,-0.028599498166239235,0.05378278995355179,False,valuation,kiscon,0.028599498166239235,,0.10469832293058144,
ah_supply_sum,kiscon_cnt_priv_yoy_pct,3877,-0.06383705998224543,6.960678125051283e-05,-0.030968036719685895,0.053844830583363555,False,applyhome,kiscon,0.030968036719685895,,0.10473449693777738,
capret_midlarge,unsold_total,4377,0.08204450002920513,5.461576419612336e-08,0.029130323784011855,0.05396858439510601,False,commercial,unsold,0.029130323784011855,,0.10489055515500444,
minbid_vs_rtms_all_3m,excess_pp_med,403,0.032588143259671416,0.5141795208777297,0.09604779026268538,0.05402787040862815,False,valuation,excess,0.09604779026268538,0.08038095287733804,0.1049211665469733,0.08753105198550871
rtms_land_n_3m,minbid_unit_land_mn_m2,2850,0.053102832258171404,0.004572929318353998,0.03606811690559904,0.05419280615857546,False,rtms_land,valuation,0.03606811690559904,,0.10515673336728412,
land_chg_cum12_pct,rtms_nrg_med_unit,4711,0.023871052200982033,0.10137383349461239,-0.02797424346175113,0.05486716720144689,False,land_house,rtms_nrg,0.02797424346175113,,0.10637962426024697,
rtms_nrg_n,ah_n_pblanc,3877,-0.002820354704940245,0.8606438037349075,0.03080839516088903,0.05509342689404573,False,rtms_nrg,applyhome,0.03080839516088903,,0.10673244277704999,
land_chg_cum12_pct,ah_supply_sum,3877,-0.06254514918196388,9.74042695001411e-05,-0.03076980884758887,0.055398814140628416,False,land_house,applyhome,0.03076980884758887,,0.10717213668524371,
rtms_land_unit_3m,unsold_completed,4377,0.0023724659963723525,0.8753117359587915,-0.028957526751457387,0.05540932875925879,False,rtms_land,unsold,0.028957526751457387,,0.10717213668524371,
rtms_fac_unit_3m,kiscon_amt_pub,4363,0.012753035462000574,0.3996932297577617,0.028893087720775208,0.056348976946902704,False,rtms_fac,kiscon,0.028893087720775208,,0.10890219281638773,
rtms_land_dae_med_unit,minbid_unit_land_mn_m2,2801,0.004073163987736847,0.8293972077633355,0.03600124734523008,0.05676523106111363,False,rtms_land,valuation,0.03600124734523008,,0.10961875549461846,
rtms_land_unit_3m,rtms_apt_n,4732,0.05233663389460253,0.0003161066652784944,-0.02748271051951005,0.058707099007126715,False,rtms_land,rtms_apt,0.02748271051951005,,0.11327790921311079,
unsold_total,kiscon_amt_priv,4377,-0.05776474838211246,0.00013143529120987412,-0.028562094431599516,0.058827208985256424,False,unsold,kiscon,0.028562094431599516,,0.11341885892357438,
land_chg_pct,yield_office,4636,0.10142476616486187,4.458760290876553e-12,0.027728417685942884,0.059048603682603576,False,land_house,commercial,0.027728417685942884,,0.11372033007459457,
rtms_apt_n_3m,minbid_vs_rtms_dae_3m,2850,-0.005455428802193222,0.7709636706642259,-0.035362682431176004,0.059077947408046644,False,rtms_apt,valuation,0.035362682431176004,,0.11372033007459457,
rtms_apt_n_3m,kiscon_cnt_all,4732,0.031555696843010336,0.029956221990920785,0.027420158073243276,0.059284689840317956,False,rtms_apt,kiscon,0.027420158073243276,,0.11393676181847523,
rtms_nrg_med_unit,minbid_vs_rtms_dae_3m,2841,0.002647419318671347,0.8878317624465327,-0.03538981539740609,0.0592849374773311,False,rtms_nrg,valuation,0.03538981539740609,,0.11393676181847523,
house_idx_yoy_pct,rtms_nrg_n_3m,4394,0.04994460705598802,0.0009269257626991344,-0.028406215799706466,0.05972555049930189,False,land_house,rtms_nrg,0.028406215799706466,,0.11469209299069126,
appraisal_mn,rtms_land_dae_unit_3m,4576,0.002897889620258319,0.8446274657826356,0.02780850526430692,0.059973578461437096,False,site_price,rtms_land,0.02780850526430692,,0.11507669115610143,
rtms_nrg_med_unit,kiscon_cnt_pub,4711,0.0046750186125928475,0.7483660760711643,0.027369633257502704,0.06032436895528747,False,rtms_nrg,kiscon,0.027369633257502704,,0.11556972138179031,
appraisal_mn,rtms_fac_unit_3m,4226,0.0013790478100141404,0.9285874128856573,-0.02889756037739596,0.0603264354764698,False,site_price,rtms_fac,0.02889756037739596,,0.11556972138179031,
capret_midlarge,rtms_nrg_n_3m,4732,0.031611304533023354,0.029667919145448633,-0.0272927008232828,0.060476187306755066,False,commercial,rtms_nrg,0.0272927008232828,,0.11576458412174719,
appraisal_mn,ah_rate_med,3357,8.202041684646409e-05,0.9962096937515352,0.032393768984695766,0.060562474667277995,False,site_price,applyhome,0.032393768984695766,,0.11583774916519045,
round_no,ah_under_ratio,249,-0.07407453473644095,0.24418271283064158,-0.11904426888566196,0.06069508269066615,False,site_price,applyhome,0.11904426888566196,0.08889730619858138,0.11599932536439762,0.09584240824534555
minbid_vs_rtms_all_3m,ah_rate_med,2139,0.000854912909452636,0.9684789659694238,0.040507988583420855,0.06104894647191001,False,valuation,applyhome,0.040507988583420855,,0.11655833460596574,
house_idx_yoy_pct,rtms_fac_n_yoy_pct,3574,0.053507993941530475,0.001374091200434341,0.03133134864383893,0.06108430564619698,False,land_house,rtms_fac,0.03133134864383893,,0.11655833460596574,
capret_office,appr_vs_rtms_dae_3m,4453,0.008341169400074441,0.5778920985228893,-0.028049473599924477,0.06126104738378415,False,commercial,valuation,0.028049473599924477,,0.11680310458458844,
min_bid_mn,rtms_nrg_n_yoy_pct,2865,-0.0044534175632949076,0.8116721316234202,-0.03494099059113024,0.06148442559266068,False,site_price,rtms_nrg,0.03494099059113024,,0.11713633650459465,
yield_midlarge,rtms_land_dae_n,4732,-0.015265370195971637,0.2937726229589009,-0.027128302756642613,0.06204224891268103,False,commercial,rtms_land,0.027128302756642613,,0.11807109161766605,
unsold_total,ah_supply_sum,3617,-0.015855357658226536,0.3404404655651064,-0.03102631849044436,0.06207305936912153,False,unsold,applyhome,0.03102631849044436,,0.11807109161766605,
vac_office,rtms_land_med_unit,4627,-0.010460456264595925,0.47685563774403966,-0.027408080479653117,0.06229356420255889,False,commercial,rtms_land,0.027408080479653117,,0.11839707391811272,
land_area_m2,capret_office,4566,-0.026510833184326888,0.07325812506744607,-0.027551804748018518,0.06266242195106264,False,site_price,commercial,0.027551804748018518,,0.1190042843987872,
land_chg_cum12_pct,minbid_vs_rtms_all_3m,2850,-0.00868671944959322,0.642970740075201,-0.034791542539022655,0.06329585931963937,False,land_house,valuation,0.034791542539022655,,0.12004304481884358,
rtms_land_dae_unit_3m,kiscon_cnt_indiv,4732,-0.018341012520765827,0.2071494708951934,-0.026994686006243183,0.06333966644433248,False,rtms_land,kiscon,0.026994686006243183,,0.12004304481884358,
apt_idx,rtms_fac_med_unit,3740,-0.022227926371161937,0.1741230373245857,-0.030359791641901474,0.06338564036809616,False,land_house,rtms_fac,0.030359791641901474,,0.12004304481884358,
rtms_fac_n_3m,ah_sale_unit_med,3493,0.0006147656743397938,0.9710266936298136,-0.031412372679561595,0.06340862906821074,False,rtms_fac,applyhome,0.031412372679561595,,0.12004304481884358,
capret_midlarge,n_rounds_m,446,-0.06159439949808826,0.1941578120767224,-0.0879070447595794,0.06361537592228228,False,commercial,site_price,0.0879070447595794,0.08778860783144005,0.1202729423797165,0.09491674265536039
unsold_total,ah_rate_med,3255,0.028857783209500748,0.09973860232599398,0.03251361572626444,0.06362987615524421,False,unsold,applyhome,0.03251361572626444,,0.1202729423797165,
rtms_nrg_n,minbid_vs_rtms_dae_3m,2850,-0.0044256864265142856,0.8133050166775962,-0.034731342408898025,0.06375458371328861,False,rtms_nrg,valuation,0.034731342408898025,,0.12041422159014542,
rtms_apt_n,rtms_fac_med_unit,3740,-0.03218277254707689,0.04906727205438317,0.03030981688087279,0.06382227125593773,False,rtms_apt,rtms_fac,0.03030981688087279,,0.12044766932404849,
vac_midlarge,rtms_land_dae_unit_3m,4732,-0.006094148076798928,0.6751381208886948,-0.026874305966693067,0.06452767079272691,False,commercial,rtms_land,0.026874305966693067,,0.12168363584543963,
yield_office,n_rounds_m,442,-0.040633832101093434,0.39409737284836716,-0.0878921092692367,0.06486790596216631,False,commercial,site_price,0.0878921092692367,0.10418526150547347,0.12222959606631806,0.11090689128002014
yield_midlarge,rtms_land_med_unit,4723,0.03267437362005872,0.02473466571095743,0.026856484839331514,0.06496023316285365,False,commercial,rtms_land,0.026856484839331514,,0.1223079390019354,
appraisal_mn,land_chg_cum12_pct,4576,-0.01037634728821216,0.48283698899291516,-0.02726213140057828,0.06518069352332702,False,site_price,land_house,0.02726213140057828,,0.12262722200719603,
discount_ratio,rtms_land_dae_n,2853,0.010531461995976646,0.573917679624455,0.03451049497894449,0.06531924885353135,False,site_price,rtms_land,0.03451049497894449,,0.12279203567629529,
rtms_apt_n_3m,rtms_fac_n,4732,-0.001424491320056209,0.9219606765300353,-0.02677389600068442,0.06553260308785441,False,rtms_apt,rtms_fac,0.02677389600068442,,0.12309709543392762,
yield_office,rtms_fac_n,4636,0.0007150234419931178,0.9611810716933897,0.027021274835099036,0.06581682876547482,False,commercial,rtms_fac,0.027021274835099036,,0.1235347019663507,
rtms_nrg_n_yoy_pct,kiscon_cnt_indiv,4716,-0.0037507532735979584,0.7967861572859155,0.026734429930558693,0.06639040319055377,False,rtms_nrg,kiscon,0.026734429930558693,,0.1245142970344238,
unsold_total,ah_n_pblanc,3617,-0.0450201747880728,0.006768635560057201,-0.030460805665716083,0.06698862230539095,False,unsold,applyhome,0.030460805665716083,,0.1255385534650017,
n_rounds_m,kiscon_cnt_indiv,446,0.1565837862193652,0.0009064581726904565,0.08671037354275962,0.06732180904751395,False,site_price,kiscon,0.08671037354275962,0.0783597162510179,0.12606492603302924,0.08569888275867807
appr_vs_rtms_dae_3m,kiscon_amt_all,4548,-0.04215510671444971,0.004463854061195953,-0.02710103903783257,0.06762515840330299,False,valuation,kiscon,0.02710103903783257,,0.12653465198133557,
rtms_fac_unit_3m,kiscon_amt_indiv,4363,-0.000395352057455562,0.9791722240211136,0.02759159378088332,0.06840455086249042,False,rtms_fac,kiscon,0.02759159378088332,,0.12789369090659575,
land_chg_cum12_pct,rtms_fac_unit_3m,4363,-0.027651452710188814,0.06780696930457064,-0.027583267850672475,0.06848801181078641,False,land_house,rtms_fac,0.027583267850672475,,0.1279504716775157,
rtms_fac_med_unit,kiscon_cnt_pub,3740,0.03194931336826881,0.05073397434198822,-0.029739758951578408,0.06898083674897168,False,rtms_fac,kiscon,0.029739758951578408,,0.1287713528776311,
rtms_nrg_n,appr_vs_rtms_all_3m,4548,0.004549151088974824,0.759066534308701,0.026911722337315407,0.06956607700504783,False,rtms_nrg,valuation,0.026911722337315407,,0.12976334797381212,
yield_midlarge,rtms_nrg_unit_3m,4730,0.004835915064891751,0.7395086622766409,-0.02628995983314692,0.0706179492173302,False,commercial,rtms_nrg,0.02628995983314692,,0.13162355577244067,
yield_midlarge,rtms_fac_n_3m,4732,0.03660842559130395,0.011787081947677995,0.026203755380169298,0.07148605313940458,False,commercial,rtms_fac,0.026203755380169298,,0.1331386306537597,
rtms_nrg_n_yoy_pct,minbid_vs_rtms_dae_3m,2842,-0.002843718298936985,0.87955495936861,-0.033752836347994405,0.07200308291760332,False,rtms_nrg,valuation,0.033752836347994405,,0.1339602014276094,
bldg_area_m2,kiscon_amt_all,1314,-0.019778821773512888,0.4737734286038212,-0.04964198434262932,0.07203834898347791,False,site_price,kiscon,0.04964198434262932,,0.1339602014276094,
rtms_nrg_n_yoy_pct,excess_pp_med,446,-0.09415928551097363,0.04688255383780731,-0.0851515210505102,0.07241377103967961,False,rtms_nrg,excess,0.0851515210505102,0.07196136395969521,0.13455450131505617,0.07904294536238592
rtms_fac_n_yoy_pct,kiscon_amt_pub,3791,0.014395961882003705,0.3755481389115087,0.02911433089475942,0.0730705053636976,False,rtms_fac,kiscon,0.02911433089475942,,0.13567019871071742,
round_no,kiscon_cnt_priv,315,0.056543910918496816,0.31713353042890563,0.10101455849667078,0.07340810576077511,False,site_price,kiscon,0.10101455849667078,0.0061723041721561955,0.1361920976778045,0.00821891029239746
bldg_area_m2,rtms_apt_n,1314,0.023079003561325626,0.40320603018814605,0.049384740676880846,0.07352748582124924,False,site_price,rtms_apt,0.049384740676880846,,0.13630864679170052,
rentidx_office,kiscon_cnt_priv,4636,-0.008891162271148481,0.545025020367427,0.02627971108448514,0.07358838989646964,False,commercial,kiscon,0.02627971108448514,,0.13631669458146953,
rtms_apt_n,rtms_fac_n_yoy_pct,3791,-0.02012949260030466,0.21530411369937003,0.02901497535014487,0.07405542669708666,False,rtms_apt,rtms_fac,0.02901497535014487,,0.1370764810598916,
apt_idx,capret_midlarge,4732,0.14314418013821228,4.3666632230939904e-23,0.025928269958391773,0.07451760171768619,False,land_house,commercial,0.025928269958391773,,0.13782610908643417,
capret_midlarge,rtms_land_dae_med_unit,4666,0.002365162764232291,0.8716864009247188,0.026093239445511028,0.07471562105129595,False,commercial,rtms_land,0.026093239445511028,,0.13808638553191968,
rtms_nrg_unit_3m,appr_vs_rtms_all_3m,4546,-0.0026229321571220633,0.8596652295857424,0.026424902313163887,0.07483169599451976,False,rtms_nrg,valuation,0.026424902313163887,,0.1381949328327913,
rtms_land_n_yoy_pct,ah_under_ratio,3817,0.014765133457330968,0.361785274263957,0.028832808450888973,0.07489092546927228,False,rtms_land,applyhome,0.028832808450888973,,0.13819841529934626,
vac_office,rtms_fac_med_unit,3669,0.004974796798160727,0.7632361224540635,0.029402652516106888,0.07495108634877176,False,commercial,rtms_fac,0.029402652516106888,,0.13820360987034427,
